prompt_index,prompt,model_name,difficulty,category,tech_stack,module_tags
3,重构services/actor_service.go的演员排班逻辑：当前CreateActorSchedule方法未检查同一演员在同一天是否已有排班（可能时间冲突），也未限制同一演员同时参与的剧本数量。请添加：同一天同一演员不可有时间段重叠的排班，同一演员同时进行中的剧本不超过3个。需要修改CreateActorSchedule添加这些校验,gpt-5.4,困难,代码重构,"Go,Gin,SQLite,HTML Templates","剧本存档,演员排班,道具领用,剧场档期,巡演行程"
3,重构services/actor_service.go的演员排班逻辑：当前CreateActorSchedule方法未检查同一演员在同一天是否已有排班（可能时间冲突），也未限制同一演员同时参与的剧本数量。请添加：同一天同一演员不可有时间段重叠的排班，同一演员同时进行中的剧本不超过3个。需要修改CreateActorSchedule添加这些校验,gemini-3.1-p,困难,代码重构,"Go,Gin,SQLite,HTML Templates","剧本存档,演员排班,道具领用,剧场档期,巡演行程"
3,重构services/actor_service.go的演员排班逻辑：当前CreateActorSchedule方法未检查同一演员在同一天是否已有排班（可能时间冲突），也未限制同一演员同时参与的剧本数量。请添加：同一天同一演员不可有时间段重叠的排班，同一演员同时进行中的剧本不超过3个。需要修改CreateActorSchedule添加这些校验,DeepSeek-V4-Pro,困难,代码重构,"Go,Gin,SQLite,HTML Templates","剧本存档,演员排班,道具领用,剧场档期,巡演行程"
3,重构services/actor_service.go的演员排班逻辑：当前CreateActorSchedule方法未检查同一演员在同一天是否已有排班（可能时间冲突），也未限制同一演员同时参与的剧本数量。请添加：同一天同一演员不可有时间段重叠的排班，同一演员同时进行中的剧本不超过3个。需要修改CreateActorSchedule添加这些校验,Doubao-Seed-2.0-Code,困难,代码重构,"Go,Gin,SQLite,HTML Templates","剧本存档,演员排班,道具领用,剧场档期,巡演行程"
3,重构services/actor_service.go的演员排班逻辑：当前CreateActorSchedule方法未检查同一演员在同一天是否已有排班（可能时间冲突），也未限制同一演员同时参与的剧本数量。请添加：同一天同一演员不可有时间段重叠的排班，同一演员同时进行中的剧本不超过3个。需要修改CreateActorSchedule添加这些校验,GLM-5.1,困难,代码重构,"Go,Gin,SQLite,HTML Templates","剧本存档,演员排班,道具领用,剧场档期,巡演行程"
4,在巡演行程模块中实现巡演日程冲突检测功能：新增DetectTourConflicts(scriptID)方法，检查同一剧本的巡演行程是否存在日期重叠（同一城市的巡演日期不可重叠，不同城市但日期重叠需要确认）。需要修改tour_service.go新增该方法，在tours/create.html中添加冲突检测结果展示,gpt-5.4,困难,功能迭代,"Go,Gin,SQLite,HTML Templates","剧本存档,演员排班,道具领用,剧场档期,巡演行程"
4,在巡演行程模块中实现巡演日程冲突检测功能：新增DetectTourConflicts(scriptID)方法，检查同一剧本的巡演行程是否存在日期重叠（同一城市的巡演日期不可重叠，不同城市但日期重叠需要确认）。需要修改tour_service.go新增该方法，在tours/create.html中添加冲突检测结果展示,gemini-3.1-p,困难,功能迭代,"Go,Gin,SQLite,HTML Templates","剧本存档,演员排班,道具领用,剧场档期,巡演行程"
4,在巡演行程模块中实现巡演日程冲突检测功能：新增DetectTourConflicts(scriptID)方法，检查同一剧本的巡演行程是否存在日期重叠（同一城市的巡演日期不可重叠，不同城市但日期重叠需要确认）。需要修改tour_service.go新增该方法，在tours/create.html中添加冲突检测结果展示,DeepSeek-V4-Pro,困难,功能迭代,"Go,Gin,SQLite,HTML Templates","剧本存档,演员排班,道具领用,剧场档期,巡演行程"
4,在巡演行程模块中实现巡演日程冲突检测功能：新增DetectTourConflicts(scriptID)方法，检查同一剧本的巡演行程是否存在日期重叠（同一城市的巡演日期不可重叠，不同城市但日期重叠需要确认）。需要修改tour_service.go新增该方法，在tours/create.html中添加冲突检测结果展示,Doubao-Seed-2.0-Code,困难,功能迭代,"Go,Gin,SQLite,HTML Templates","剧本存档,演员排班,道具领用,剧场档期,巡演行程"
4,在巡演行程模块中实现巡演日程冲突检测功能：新增DetectTourConflicts(scriptID)方法，检查同一剧本的巡演行程是否存在日期重叠（同一城市的巡演日期不可重叠，不同城市但日期重叠需要确认）。需要修改tour_service.go新增该方法，在tours/create.html中添加冲突检测结果展示,Qwen3.6-Plus,困难,功能迭代,"Go,Gin,SQLite,HTML Templates","剧本存档,演员排班,道具领用,剧场档期,巡演行程"
5,为services/prop_service.go编写单元测试：覆盖CreateProp（默认Available=Quantity）、CreatePropRequisition（库存校验：Available>=quantity、领用后Available减少）、ReturnProp（归还后Available增加、不可超过Quantity）三个核心流程。使用GORM的SQLite内存模式，验证事务回滚场景,gpt-5.4,困难,测试,"Go,Gin,SQLite,HTML Templates","剧本存档,演员排班,道具领用,剧场档期,巡演行程"
5,为services/prop_service.go编写单元测试：覆盖CreateProp（默认Available=Quantity）、CreatePropRequisition（库存校验：Available>=quantity、领用后Available减少）、ReturnProp（归还后Available增加、不可超过Quantity）三个核心流程。使用GORM的SQLite内存模式，验证事务回滚场景,gemini-3.1-p,困难,测试,"Go,Gin,SQLite,HTML Templates","剧本存档,演员排班,道具领用,剧场档期,巡演行程"
5,为services/prop_service.go编写单元测试：覆盖CreateProp（默认Available=Quantity）、CreatePropRequisition（库存校验：Available>=quantity、领用后Available减少）、ReturnProp（归还后Available增加、不可超过Quantity）三个核心流程。使用GORM的SQLite内存模式，验证事务回滚场景,DeepSeek-V4-Pro,困难,测试,"Go,Gin,SQLite,HTML Templates","剧本存档,演员排班,道具领用,剧场档期,巡演行程"
5,为services/prop_service.go编写单元测试：覆盖CreateProp（默认Available=Quantity）、CreatePropRequisition（库存校验：Available>=quantity、领用后Available减少）、ReturnProp（归还后Available增加、不可超过Quantity）三个核心流程。使用GORM的SQLite内存模式，验证事务回滚场景,Doubao-Seed-2.0-Code,困难,测试,"Go,Gin,SQLite,HTML Templates","剧本存档,演员排班,道具领用,剧场档期,巡演行程"
5,为services/prop_service.go编写单元测试：覆盖CreateProp（默认Available=Quantity）、CreatePropRequisition（库存校验：Available>=quantity、领用后Available减少）、ReturnProp（归还后Available增加、不可超过Quantity）三个核心流程。使用GORM的SQLite内存模式，验证事务回滚场景,GLM-5.1,困难,测试,"Go,Gin,SQLite,HTML Templates","剧本存档,演员排班,道具领用,剧场档期,巡演行程"
6,当前项目使用GORM但未配置日志级别，生产环境会输出大量SQL日志。请配置GORM日志级别：开发环境为Info（输出所有SQL），生产环境为Error（仅输出错误）。同时添加请求耗时中间件，记录每个HTTP请求的方法、路径、状态码和耗时（超过1秒的标记为慢请求）。在Dockerfile中通过ENV GIN_MODE=release控制运行模式,gpt-5.4,困难,DevOps / 工程化,"Go,Gin,SQLite,HTML Templates","剧本存档,演员排班,道具领用,剧场档期,巡演行程"
6,当前项目使用GORM但未配置日志级别，生产环境会输出大量SQL日志。请配置GORM日志级别：开发环境为Info（输出所有SQL），生产环境为Error（仅输出错误）。同时添加请求耗时中间件，记录每个HTTP请求的方法、路径、状态码和耗时（超过1秒的标记为慢请求）。在Dockerfile中通过ENV GIN_MODE=release控制运行模式,gemini-3.1-p,困难,DevOps / 工程化,"Go,Gin,SQLite,HTML Templates","剧本存档,演员排班,道具领用,剧场档期,巡演行程"
6,当前项目使用GORM但未配置日志级别，生产环境会输出大量SQL日志。请配置GORM日志级别：开发环境为Info（输出所有SQL），生产环境为Error（仅输出错误）。同时添加请求耗时中间件，记录每个HTTP请求的方法、路径、状态码和耗时（超过1秒的标记为慢请求）。在Dockerfile中通过ENV GIN_MODE=release控制运行模式,DeepSeek-V4-Pro,困难,DevOps / 工程化,"Go,Gin,SQLite,HTML Templates","剧本存档,演员排班,道具领用,剧场档期,巡演行程"
6,当前项目使用GORM但未配置日志级别，生产环境会输出大量SQL日志。请配置GORM日志级别：开发环境为Info（输出所有SQL），生产环境为Error（仅输出错误）。同时添加请求耗时中间件，记录每个HTTP请求的方法、路径、状态码和耗时（超过1秒的标记为慢请求）。在Dockerfile中通过ENV GIN_MODE=release控制运行模式,Doubao-Seed-2.0-Code,困难,DevOps / 工程化,"Go,Gin,SQLite,HTML Templates","剧本存档,演员排班,道具领用,剧场档期,巡演行程"
6,当前项目使用GORM但未配置日志级别，生产环境会输出大量SQL日志。请配置GORM日志级别：开发环境为Info（输出所有SQL），生产环境为Error（仅输出错误）。同时添加请求耗时中间件，记录每个HTTP请求的方法、路径、状态码和耗时（超过1秒的标记为慢请求）。在Dockerfile中通过ENV GIN_MODE=release控制运行模式,Qwen3.6-Plus,困难,DevOps / 工程化,"Go,Gin,SQLite,HTML Templates","剧本存档,演员排班,道具领用,剧场档期,巡演行程"
7,"在services/script_service.go中新增剧本生命周期统计功能：统计各状态（draft/rehearsing/performing/archived）的剧本数量，计算平均排演周期（从draft到performing的天数），找出排演周期最长的剧本。需要在dashboard控制器中调用该方法，在overview.html中新增""剧本生命周期""统计卡片",gpt-5.4,困难,代码生成,"Go,Gin,SQLite,HTML Templates","剧本存档,演员排班,道具领用,剧场档期,巡演行程"
7,"在services/script_service.go中新增剧本生命周期统计功能：统计各状态（draft/rehearsing/performing/archived）的剧本数量，计算平均排演周期（从draft到performing的天数），找出排演周期最长的剧本。需要在dashboard控制器中调用该方法，在overview.html中新增""剧本生命周期""统计卡片",gemini-3.1-p,困难,代码生成,"Go,Gin,SQLite,HTML Templates","剧本存档,演员排班,道具领用,剧场档期,巡演行程"
7,"在services/script_service.go中新增剧本生命周期统计功能：统计各状态（draft/rehearsing/performing/archived）的剧本数量，计算平均排演周期（从draft到performing的天数），找出排演周期最长的剧本。需要在dashboard控制器中调用该方法，在overview.html中新增""剧本生命周期""统计卡片",DeepSeek-V4-Pro,困难,代码生成,"Go,Gin,SQLite,HTML Templates","剧本存档,演员排班,道具领用,剧场档期,巡演行程"
7,"在services/script_service.go中新增剧本生命周期统计功能：统计各状态（draft/rehearsing/performing/archived）的剧本数量，计算平均排演周期（从draft到performing的天数），找出排演周期最长的剧本。需要在dashboard控制器中调用该方法，在overview.html中新增""剧本生命周期""统计卡片",Doubao-Seed-2.0-Code,困难,代码生成,"Go,Gin,SQLite,HTML Templates","剧本存档,演员排班,道具领用,剧场档期,巡演行程"
7,"在services/script_service.go中新增剧本生命周期统计功能：统计各状态（draft/rehearsing/performing/archived）的剧本数量，计算平均排演周期（从draft到performing的天数），找出排演周期最长的剧本。需要在dashboard控制器中调用该方法，在overview.html中新增""剧本生命周期""统计卡片",GLM-5.1,困难,代码生成,"Go,Gin,SQLite,HTML Templates","剧本存档,演员排班,道具领用,剧场档期,巡演行程"
